date,vehicle_model,defect_category,plant_line,production_volume,defect_count,warranty_claims,customer_complaints,severity_score,defect_rate
2023-05-01,Class 8 Truck,Electrical,Line A,858,17,7,6,2.0,1.981
2023-05-01,Class 8 Truck,Electrical,Line B,841,18,9,1,2.0,2.14
2023-05-01,Class 8 Truck,Electrical,Line C,932,17,8,3,2.0,1.824
2023-05-01,Class 8 Truck,Body/Frame,Line A,815,14,9,1,3.0,1.718
2023-05-01,Class 8 Truck,Body/Frame,Line B,780,11,6,2,3.0,1.41
2023-05-01,Class 8 Truck,Body/Frame,Line C,780,11,4,2,3.0,1.41
2023-05-01,Class 8 Truck,HVAC,Line A,906,13,13,1,2.0,1.435
2023-05-01,Class 8 Truck,HVAC,Line B,744,8,3,0,1.0,1.075
2023-05-01,Class 8 Truck,HVAC,Line C,837,8,6,1,5.0,0.956
2023-05-01,Class 8 Truck,Suspension,Line A,809,14,3,9,3.0,1.731
2023-05-01,Class 8 Truck,Suspension,Line B,876,12,7,1,3.0,1.37
2023-05-01,Class 8 Truck,Suspension,Line C,922,16,0,2,3.0,1.735
2023-05-01,Electric Van,Engine,Line A,959,33,8,13,4.0,3.441
2023-05-01,Electric Van,Engine,Line B,700,21,12,6,2.0,3.0
2023-05-01,Electric Van,Engine,Line C,820,24,12,6,3.0,2.927
2023-05-01,Electric Van,Transmission,Line A,846,25,12,7,3.0,2.955
2023-05-01,Electric Van,Transmission,Line B,677,20,10,7,4.0,2.954
2023-05-01,Electric Van,Transmission,Line C,674,14,8,4,3.0,2.077
2023-05-01,Electric Van,Brakes,Line A,808,15,11,6,2.0,1.856
2023-05-01,Electric Van,Brakes,Line B,660,12,10,5,2.0,1.818
2023-05-01,Electric Van,Brakes,Line C,910,17,14,3,2.0,1.868
2023-05-01,Electric Van,Electrical,Line A,917,18,5,7,3.0,1.963
2023-05-01,Electric Van,Electrical,Line B,857,18,8,10,2.0,2.1
2023-05-01,Electric Van,Electrical,Line C,797,16,11,1,1.0,2.008
2023-05-01,Electric Van,Body/Frame,Line A,666,9,2,2,3.0,1.351
2023-05-01,Electric Van,Body/Frame,Line B,792,11,5,5,3.0,1.389
2023-05-01,Electric Van,Body/Frame,Line C,787,10,8,4,1.0,1.271
2023-05-01,Electric Van,HVAC,Line A,909,8,7,4,3.0,0.88
2023-05-01,Electric Van,HVAC,Line B,864,9,6,2,2.0,1.042
2023-05-01,Electric Van,HVAC,Line C,928,9,3,0,1.0,0.97
2023-05-01,Electric Van,Suspension,Line A,685,11,10,7,1.0,1.606
2023-05-01,Electric Van,Suspension,Line B,915,16,7,5,1.0,1.749
2023-05-01,Electric Van,Suspension,Line C,874,12,7,0,3.0,1.373
2023-05-01,Commercial Bus,Engine,Line A,942,30,10,0,3.0,3.185
2023-05-01,Commercial Bus,Engine,Line B,797,23,14,6,2.0,2.886
2023-05-01,Commercial Bus,Engine,Line C,800,32,21,10,3.0,4.0
2023-05-01,Commercial Bus,Transmission,Line A,745,24,13,6,3.0,3.221
2023-05-01,Commercial Bus,Transmission,Line B,779,26,17,0,4.0,3.338
2023-05-01,Commercial Bus,Transmission,Line C,575,17,12,4,2.0,2.957
2023-05-01,Commercial Bus,Brakes,Line A,751,17,2,9,2.0,2.264
2023-05-01,Commercial Bus,Brakes,Line B,742,14,4,7,3.0,1.887
2023-05-01,Commercial Bus,Brakes,Line C,695,13,4,7,1.0,1.871
2023-05-01,Commercial Bus,Electrical,Line A,994,23,7,5,2.0,2.314
2023-05-01,Commercial Bus,Electrical,Line B,735,17,4,0,2.0,2.313
2023-05-01,Commercial Bus,Electrical,Line C,687,14,4,2,4.0,2.038
2023-05-01,Commercial Bus,Body/Frame,Line A,855,14,2,3,2.0,1.637
2023-05-01,Commercial Bus,Body/Frame,Line B,757,13,3,3,2.0,1.717
2023-05-01,Commercial Bus,Body/Frame,Line C,864,12,5,3,2.0,1.389
2023-05-01,Commercial Bus,HVAC,Line A,893,11,5,2,3.0,1.232
2023-05-01,Commercial Bus,HVAC,Line B,828,10,5,7,1.0,1.208
2023-05-01,Commercial Bus,HVAC,Line C,919,9,5,6,3.0,0.979
2023-05-01,Commercial Bus,Suspension,Line A,865,14,7,4,2.0,1.618
2023-05-01,Commercial Bus,Suspension,Line B,823,15,5,2,1.0,1.823
2023-05-01,Commercial Bus,Suspension,Line C,885,17,10,8,2.0,1.921
2023-05-01,Heavy Hauler,Engine,Line A,885,34,18,9,5.0,3.842
2023-05-01,Heavy Hauler,Engine,Line B,809,27,17,10,2.0,3.337
2023-05-01,Heavy Hauler,Engine,Line C,951,35,12,18,4.0,3.68
2023-05-01,Heavy Hauler,Transmission,Line A,736,30,20,10,4.0,4.076
2023-05-01,Heavy Hauler,Transmission,Line B,864,29,12,12,3.0,3.356
2023-05-01,Heavy Hauler,Transmission,Line C,851,26,14,8,2.0,3.055
2023-05-01,Heavy Hauler,Brakes,Line A,717,16,0,6,2.0,2.232
2023-05-01,Heavy Hauler,Brakes,Line B,967,19,12,5,2.0,1.965
2023-05-01,Heavy Hauler,Brakes,Line C,916,18,13,3,3.0,1.965
2023-05-01,Heavy Hauler,Electrical,Line A,933,24,22,5,1.0,2.572
2023-05-01,Heavy Hauler,Electrical,Line B,760,20,12,7,1.0,2.632
2023-05-01,Heavy Hauler,Electrical,Line C,919,19,14,16,3.0,2.067
2023-05-01,Heavy Hauler,Body/Frame,Line A,902,14,2,3,1.0,1.552
2023-05-01,Heavy Hauler,Body/Frame,Line B,719,14,8,5,2.0,1.947
2023-05-01,Heavy Hauler,Body/Frame,Line C,834,15,8,6,2.0,1.799
2023-05-01,Heavy Hauler,HVAC,Line A,819,9,0,2,2.0,1.099
2023-05-01,Heavy Hauler,HVAC,Line B,734,9,5,0,2.0,1.226
2023-05-01,Heavy Hauler,HVAC,Line C,886,12,3,4,3.0,1.354
2023-05-01,Heavy Hauler,Suspension,Line A,919,17,7,4,3.0,1.85
2023-05-01,Heavy Hauler,Suspension,Line B,867,17,9,8,2.0,1.961
2023-05-01,Heavy Hauler,Suspension,Line C,920,19,7,0,4.0,2.065
2023-06-01,Class 8 Truck,Engine,Line A,873,23,9,10,3.0,2.635
2023-06-01,Class 8 Truck,Engine,Line B,803,32,11,7,3.0,3.985
2023-06-01,Class 8 Truck,Engine,Line C,885,32,22,12,3.0,3.616
2023-06-01,Class 8 Truck,Transmission,Line A,826,25,14,9,4.0,3.027
2023-06-01,Class 8 Truck,Transmission,Line B,899,28,11,10,3.0,3.115
2023-06-01,Class 8 Truck,Transmission,Line C,867,33,15,13,4.0,3.806
2023-06-01,Class 8 Truck,Brakes,Line A,858,21,9,8,2.0,2.448
2023-06-01,Class 8 Truck,Brakes,Line B,818,16,11,6,3.0,1.956
2023-06-01,Class 8 Truck,Brakes,Line C,841,15,17,6,2.0,1.784
2023-06-01,Class 8 Truck,Electrical,Line A,787,15,11,4,2.0,1.906
2023-06-01,Class 8 Truck,Electrical,Line B,844,20,7,3,2.0,2.37
2023-06-01,Class 8 Truck,Electrical,Line C,904,21,8,9,2.0,2.323
2023-06-01,Class 8 Truck,Body/Frame,Line A,803,10,8,4,3.0,1.245
2023-06-01,Class 8 Truck,Body/Frame,Line B,962,19,3,4,2.0,1.975
2023-06-01,Class 8 Truck,Body/Frame,Line C,773,10,4,0,3.0,1.294
2023-06-01,Class 8 Truck,HVAC,Line A,854,10,6,4,2.0,1.171
2023-06-01,Class 8 Truck,HVAC,Line B,1040,12,1,1,1.0,1.154
2023-06-01,Class 8 Truck,HVAC,Line C,851,10,4,7,3.0,1.175
2023-06-01,Class 8 Truck,Suspension,Line A,915,14,4,4,2.0,1.53
2023-06-01,Class 8 Truck,Suspension,Line B,682,11,6,3,2.0,1.613
2023-06-01,Class 8 Truck,Suspension,Line C,801,13,7,6,3.0,1.623
2023-06-01,Electric Van,Engine,Line A,823,24,15,10,3.0,2.916
2023-06-01,Electric Van,Engine,Line B,921,31,24,19,2.0,3.366
2023-06-01,Electric Van,Engine,Line C,851,26,13,6,2.0,3.055
2023-06-01,Electric Van,Transmission,Line A,858,21,11,4,2.0,2.448
2023-06-01,Electric Van,Transmission,Line B,871,24,15,16,3.0,2.755
2023-06-01,Electric Van,Transmission,Line C,893,21,6,12,2.0,2.352
2023-06-01,Electric Van,Brakes,Line A,756,13,6,2,2.0,1.72
2023-06-01,Electric Van,Brakes,Line B,960,15,3,7,3.0,1.562
2023-06-01,Electric Van,Brakes,Line C,794,11,4,3,3.0,1.385
2023-06-01,Electric Van,Electrical,Line A,756,15,10,0,3.0,1.984
2023-06-01,Electric Van,Electrical,Line B,743,15,9,8,3.0,2.019
2023-06-01,Electric Van,Electrical,Line C,636,11,6,3,3.0,1.73
2023-06-01,Electric Van,Body/Frame,Line A,921,13,6,0,2.0,1.412
2023-06-01,Electric Van,Body/Frame,Line B,887,10,7,5,2.0,1.127
2023-06-01,Electric Van,Body/Frame,Line C,574,6,6,1,1.0,1.045
2023-06-01,Electric Van,HVAC,Line A,961,10,8,4,3.0,1.041
2023-06-01,Electric Van,HVAC,Line B,882,10,11,5,1.0,1.134
2023-06-01,Electric Van,HVAC,Line C,890,11,9,2,3.0,1.236
2023-06-01,Electric Van,Suspension,Line A,933,19,7,4,2.0,2.036
2023-06-01,Electric Van,Suspension,Line B,805,11,0,2,3.0,1.366
2023-06-01,Electric Van,Suspension,Line C,805,15,8,8,3.0,1.863
2023-06-01,Commercial Bus,Engine,Line A,924,34,27,12,3.0,3.68
2023-06-01,Commercial Bus,Engine,Line B,882,30,18,20,3.0,3.401
2023-06-01,Commercial Bus,Engine,Line C,887,36,27,12,1.0,4.059
2023-06-01,Commercial Bus,Transmission,Line A,896,21,17,7,4.0,2.344
2023-06-01,Commercial Bus,Transmission,Line B,768,20,12,6,3.0,2.604
2023-06-01,Commercial Bus,Transmission,Line C,857,36,25,18,4.0,4.201
2023-06-01,Commercial Bus,Brakes,Line A,983,19,2,6,3.0,1.933
2023-06-01,Commercial Bus,Brakes,Line B,762,15,6,9,3.0,1.969
2023-06-01,Commercial Bus,Brakes,Line C,908,19,10,7,1.0,2.093
2023-06-01,Commercial Bus,Electrical,Line A,653,15,9,8,4.0,2.297
2023-06-01,Commercial Bus,Electrical,Line B,991,20,9,8,4.0,2.018
2023-06-01,Commercial Bus,Electrical,Line C,983,26,12,5,3.0,2.645
2023-06-01,Commercial Bus,Body/Frame,Line A,750,11,5,7,2.0,1.467
2023-06-01,Commercial Bus,Body/Frame,Line B,630,10,3,3,2.0,1.587
2023-06-01,Commercial Bus,Body/Frame,Line C,825,14,2,3,3.0,1.697
2023-06-01,Commercial Bus,HVAC,Line A,794,8,5,5,2.0,1.008
2023-06-01,Commercial Bus,HVAC,Line B,673,9,1,3,2.0,1.337
2023-06-01,Commercial Bus,HVAC,Line C,745,9,4,1,3.0,1.208
2023-06-01,Commercial Bus,Suspension,Line A,809,16,9,3,2.0,1.978
2023-06-01,Commercial Bus,Suspension,Line B,701,13,6,0,2.0,1.854
2023-06-01,Commercial Bus,Suspension,Line C,768,16,3,1,3.0,2.083
2023-06-01,Heavy Hauler,Engine,Line A,972,33,14,14,1.0,3.395
2023-06-01,Heavy Hauler,Engine,Line B,682,24,20,6,3.0,3.519
2023-06-01,Heavy Hauler,Engine,Line C,952,44,19,15,4.0,4.622
2023-06-01,Heavy Hauler,Transmission,Line A,713,27,9,9,3.0,3.787
2023-06-01,Heavy Hauler,Transmission,Line B,763,22,13,11,3.0,2.883
2023-06-01,Heavy Hauler,Transmission,Line C,856,31,11,14,4.0,3.621
2023-06-01,Heavy Hauler,Brakes,Line A,1084,21,9,10,3.0,1.937
2023-06-01,Heavy Hauler,Brakes,Line B,801,16,10,3,2.0,1.998
2023-06-01,Heavy Hauler,Brakes,Line C,858,20,8,0,1.0,2.331
2023-06-01,Heavy Hauler,Electrical,Line A,736,15,7,1,2.0,2.038
2023-06-01,Heavy Hauler,Electrical,Line B,780,18,14,8,2.0,2.308
2023-06-01,Heavy Hauler,Electrical,Line C,808,18,11,8,2.0,2.228
2023-06-01,Heavy Hauler,Body/Frame,Line A,853,10,6,5,2.0,1.172
2023-06-01,Heavy Hauler,Body/Frame,Line B,1013,15,8,5,2.0,1.481
2023-06-01,Heavy Hauler,Body/Frame,Line C,839,14,10,8,2.0,1.669
2023-06-01,Heavy Hauler,HVAC,Line A,923,11,8,2,3.0,1.192
2023-06-01,Heavy Hauler,HVAC,Line B,1048,13,0,3,3.0,1.24
2023-06-01,Heavy Hauler,HVAC,Line C,899,12,9,5,3.0,1.335
2023-06-01,Heavy Hauler,Suspension,Line A,932,20,12,10,2.0,2.146
2023-06-01,Heavy Hauler,Suspension,Line B,795,18,10,8,2.0,2.264
2023-06-01,Heavy Hauler,Suspension,Line C,797,15,12,6,1.0,1.882
2023-07-01,Class 8 Truck,Engine,Line A,830,34,17,2,5.0,4.096
2023-07-01,Class 8 Truck,Engine,Line B,911,30,14,15,3.0,3.293
2023-07-01,Class 8 Truck,Engine,Line C,953,34,20,12,3.0,3.568
2023-07-01,Class 8 Truck,Transmission,Line A,944,26,6,11,4.0,2.754
2023-07-01,Class 8 Truck,Transmission,Line B,893,29,14,13,3.0,3.247
2023-07-01,Class 8 Truck,Transmission,Line C,806,24,22,1,3.0,2.978
2023-07-01,Class 8 Truck,Brakes,Line A,698,13,5,0,3.0,1.862
2023-07-01,Class 8 Truck,Brakes,Line B,815,12,8,7,3.0,1.472
2023-07-01,Class 8 Truck,Brakes,Line C,882,17,14,11,3.0,1.927
2023-07-01,Class 8 Truck,Electrical,Line A,765,17,10,0,3.0,2.222
2023-07-01,Class 8 Truck,Electrical,Line B,1054,25,20,9,2.0,2.372
2023-07-01,Class 8 Truck,Electrical,Line C,884,18,6,10,3.0,2.036
2023-07-01,Class 8 Truck,Body/Frame,Line A,760,12,6,5,3.0,1.579
2023-07-01,Class 8 Truck,Body/Frame,Line B,939,14,12,5,3.0,1.491
2023-07-01,Class 8 Truck,Body/Frame,Line C,775,14,9,6,1.0,1.806
2023-07-01,Class 8 Truck,HVAC,Line A,775,10,6,0,3.0,1.29
2023-07-01,Class 8 Truck,HVAC,Line B,801,11,5,4,3.0,1.373
2023-07-01,Class 8 Truck,HVAC,Line C,769,8,3,4,1.0,1.04
2023-07-01,Class 8 Truck,Suspension,Line A,699,13,5,3,1.0,1.86
2023-07-01,Class 8 Truck,Suspension,Line B,788,13,9,2,4.0,1.65
2023-07-01,Class 8 Truck,Suspension,Line C,788,12,10,4,2.0,1.523
2023-07-01,Electric Van,Engine,Line A,836,30,24,6,3.0,3.589
2023-07-01,Electric Van,Engine,Line B,858,23,12,8,4.0,2.681
2023-07-01,Electric Van,Engine,Line C,958,28,14,12,3.0,2.923
2023-07-01,Electric Van,Transmission,Line A,902,25,9,4,4.0,2.772
2023-07-01,Electric Van,Transmission,Line B,835,28,12,11,5.0,3.353
2023-07-01,Electric Van,Transmission,Line C,754,16,13,3,3.0,2.122
2023-07-01,Electric Van,Brakes,Line A,797,14,4,4,3.0,1.757
2023-07-01,Electric Van,Brakes,Line B,759,12,5,0,2.0,1.581
2023-07-01,Electric Van,Brakes,Line C,860,14,6,4,2.0,1.628
2023-07-01,Electric Van,Electrical,Line A,912,21,9,9,2.0,2.303
2023-07-01,Electric Van,Electrical,Line B,882,21,13,1,3.0,2.381
2023-07-01,Electric Van,Electrical,Line C,960,19,14,4,1.0,1.979
2023-07-01,Electric Van,Body/Frame,Line A,862,9,4,5,1.0,1.044
2023-07-01,Electric Van,Body/Frame,Line B,734,9,4,2,3.0,1.226
2023-07-01,Electric Van,Body/Frame,Line C,935,13,7,5,2.0,1.39
2023-07-01,Electric Van,HVAC,Line A,927,8,6,5,2.0,0.863
2023-07-01,Electric Van,HVAC,Line B,834,9,0,3,2.0,1.079
2023-07-01,Electric Van,HVAC,Line C,845,10,5,0,2.0,1.183
2023-07-01,Electric Van,Suspension,Line A,856,13,7,7,1.0,1.519
2023-07-01,Electric Van,Suspension,Line B,865,15,2,5,2.0,1.734
2023-07-01,Electric Van,Suspension,Line C,816,11,5,8,1.0,1.348
2023-07-01,Commercial Bus,Engine,Line A,744,22,19,6,3.0,2.957
2023-07-01,Commercial Bus,Engine,Line B,813,25,12,18,4.0,3.075
2023-07-01,Commercial Bus,Engine,Line C,773,29,11,2,4.0,3.752
2023-07-01,Commercial Bus,Transmission,Line A,954,34,15,11,4.0,3.564
2023-07-01,Commercial Bus,Transmission,Line B,885,27,6,9,4.0,3.051
2023-07-01,Commercial Bus,Transmission,Line C,742,25,15,11,4.0,3.369
2023-07-01,Commercial Bus,Brakes,Line A,787,13,5,6,2.0,1.652
2023-07-01,Commercial Bus,Brakes,Line B,787,12,11,6,3.0,1.525
2023-07-01,Commercial Bus,Brakes,Line C,937,20,10,6,2.0,2.134
2023-07-01,Commercial Bus,Electrical,Line A,1087,27,12,11,1.0,2.484
2023-07-01,Commercial Bus,Electrical,Line B,985,21,13,11,3.0,2.132
2023-07-01,Commercial Bus,Electrical,Line C,858,20,10,5,2.0,2.331
2023-07-01,Commercial Bus,Body/Frame,Line A,983,15,5,3,3.0,1.526
2023-07-01,Commercial Bus,Body/Frame,Line B,910,15,7,6,2.0,1.648
2023-07-01,Commercial Bus,Body/Frame,Line C,826,14,10,2,2.0,1.695
2023-07-01,Commercial Bus,HVAC,Line A,859,13,1,5,1.0,1.513
2023-07-01,Commercial Bus,HVAC,Line B,792,9,3,2,2.0,1.136
2023-07-01,Commercial Bus,HVAC,Line C,801,8,6,4,3.0,0.999
2023-07-01,Commercial Bus,Suspension,Line A,711,13,9,1,2.0,1.828
2023-07-01,Commercial Bus,Suspension,Line B,839,18,17,1,4.0,2.145
2023-07-01,Commercial Bus,Suspension,Line C,767,15,11,2,3.0,1.956
2023-07-01,Heavy Hauler,Engine,Line A,840,33,19,17,3.0,3.929
2023-07-01,Heavy Hauler,Engine,Line B,834,35,22,16,2.0,4.197
2023-07-01,Heavy Hauler,Engine,Line C,755,26,11,12,4.0,3.444
2023-07-01,Heavy Hauler,Transmission,Line A,836,33,26,12,2.0,3.947
2023-07-01,Heavy Hauler,Transmission,Line B,991,33,18,9,2.0,3.33
2023-07-01,Heavy Hauler,Transmission,Line C,717,26,10,21,2.0,3.626
2023-07-01,Heavy Hauler,Brakes,Line A,736,16,13,5,3.0,2.174
2023-07-01,Heavy Hauler,Brakes,Line B,684,13,3,0,2.0,1.901
2023-07-01,Heavy Hauler,Brakes,Line C,648,11,4,1,3.0,1.698
2023-07-01,Heavy Hauler,Electrical,Line A,877,23,15,12,2.0,2.623
2023-07-01,Heavy Hauler,Electrical,Line B,877,22,12,6,2.0,2.509
2023-07-01,Heavy Hauler,Electrical,Line C,776,20,10,4,2.0,2.577
2023-07-01,Heavy Hauler,Body/Frame,Line A,741,13,7,2,3.0,1.754
2023-07-01,Heavy Hauler,Body/Frame,Line B,799,11,8,2,2.0,1.377
2023-07-01,Heavy Hauler,Body/Frame,Line C,853,16,8,2,3.0,1.876
2023-07-01,Heavy Hauler,HVAC,Line A,806,13,7,0,3.0,1.613
2023-07-01,Heavy Hauler,HVAC,Line B,1025,15,14,2,3.0,1.463
2023-07-01,Heavy Hauler,HVAC,Line C,785,10,2,2,2.0,1.274
2023-07-01,Heavy Hauler,Suspension,Line A,930,19,11,2,2.0,2.043
2023-07-01,Heavy Hauler,Suspension,Line B,782,16,12,8,2.0,2.046
2023-07-01,Heavy Hauler,Suspension,Line C,603,9,8,2,2.0,1.493
2023-08-01,Class 8 Truck,Engine,Line A,997,39,21,11,3.0,3.912
2023-08-01,Class 8 Truck,Engine,Line B,870,35,21,16,4.0,4.023
2023-08-01,Class 8 Truck,Engine,Line C,744,27,13,0,1.0,3.629
2023-08-01,Class 8 Truck,Transmission,Line A,758,25,14,9,5.0,3.298
2023-08-01,Class 8 Truck,Transmission,Line B,735,22,13,5,3.0,2.993
2023-08-01,Class 8 Truck,Transmission,Line C,706,25,10,16,3.0,3.541
2023-08-01,Class 8 Truck,Brakes,Line A,942,18,9,4,2.0,1.911
2023-08-01,Class 8 Truck,Brakes,Line B,878,15,7,3,4.0,1.708
2023-08-01,Class 8 Truck,Brakes,Line C,841,19,9,7,1.0,2.259
2023-08-01,Class 8 Truck,Electrical,Line A,809,18,15,7,3.0,2.225
2023-08-01,Class 8 Truck,Electrical,Line B,907,24,12,17,2.0,2.646
2023-08-01,Class 8 Truck,Electrical,Line C,781,15,15,7,2.0,1.921
2023-08-01,Class 8 Truck,Body/Frame,Line A,962,15,14,0,2.0,1.559
2023-08-01,Class 8 Truck,Body/Frame,Line B,808,9,7,2,3.0,1.114
2023-08-01,Class 8 Truck,Body/Frame,Line C,1062,15,6,5,3.0,1.412
2023-08-01,Class 8 Truck,HVAC,Line A,798,9,7,3,1.0,1.128
2023-08-01,Class 8 Truck,HVAC,Line B,739,10,6,1,2.0,1.353
2023-08-01,Class 8 Truck,HVAC,Line C,851,11,2,1,3.0,1.293
2023-08-01,Class 8 Truck,Suspension,Line A,841,15,4,6,3.0,1.784
2023-08-01,Class 8 Truck,Suspension,Line B,893,15,7,2,2.0,1.68
2023-08-01,Class 8 Truck,Suspension,Line C,963,16,5,4,2.0,1.661
2023-08-01,Electric Van,Engine,Line A,816,26,16,12,4.0,3.186
2023-08-01,Electric Van,Engine,Line B,939,25,9,8,3.0,2.662
2023-08-01,Electric Van,Engine,Line C,747,22,10,5,3.0,2.945
2023-08-01,Electric Van,Transmission,Line A,956,27,27,10,3.0,2.824
2023-08-01,Electric Van,Transmission,Line B,850,24,15,16,2.0,2.824
2023-08-01,Electric Van,Transmission,Line C,927,26,6,12,4.0,2.805
2023-08-01,Electric Van,Brakes,Line A,772,13,2,1,3.0,1.684
2023-08-01,Electric Van,Brakes,Line B,808,12,7,2,2.0,1.485
2023-08-01,Electric Van,Brakes,Line C,916,13,4,4,3.0,1.419
2023-08-01,Electric Van,Electrical,Line A,961,18,13,3,4.0,1.873
2023-08-01,Electric Van,Electrical,Line B,747,17,7,12,3.0,2.276
2023-08-01,Electric Van,Electrical,Line C,758,14,10,7,2.0,1.847
2023-08-01,Electric Van,Body/Frame,Line A,854,12,6,1,2.0,1.405
2023-08-01,Electric Van,Body/Frame,Line B,871,13,11,6,3.0,1.493
2023-08-01,Electric Van,Body/Frame,Line C,917,11,5,1,1.0,1.2
2023-08-01,Electric Van,HVAC,Line A,880,9,6,4,2.0,1.023
2023-08-01,Electric Van,HVAC,Line B,900,9,5,1,3.0,1.0
2023-08-01,Electric Van,HVAC,Line C,910,9,5,1,2.0,0.989
2023-08-01,Electric Van,Suspension,Line A,748,13,10,5,4.0,1.738
2023-08-01,Electric Van,Suspension,Line B,832,17,8,6,2.0,2.043
2023-08-01,Electric Van,Suspension,Line C,883,15,7,10,2.0,1.699
2023-08-01,Commercial Bus,Engine,Line A,874,27,16,8,3.0,3.089
2023-08-01,Commercial Bus,Engine,Line B,780,36,18,4,2.0,4.615
2023-08-01,Commercial Bus,Engine,Line C,845,32,20,14,2.0,3.787
2023-08-01,Commercial Bus,Transmission,Line A,880,25,10,5,2.0,2.841
2023-08-01,Commercial Bus,Transmission,Line B,945,33,23,11,4.0,3.492
2023-08-01,Commercial Bus,Transmission,Line C,691,24,14,10,3.0,3.473
2023-08-01,Commercial Bus,Brakes,Line A,761,12,4,5,3.0,1.577
2023-08-01,Commercial Bus,Brakes,Line B,726,13,5,3,1.0,1.791
2023-08-01,Commercial Bus,Brakes,Line C,722,13,7,1,2.0,1.801
2023-08-01,Commercial Bus,Electrical,Line A,945,18,9,9,2.0,1.905
2023-08-01,Commercial Bus,Electrical,Line B,798,21,10,11,3.0,2.632
2023-08-01,Commercial Bus,Electrical,Line C,819,20,12,10,2.0,2.442
2023-08-01,Commercial Bus,Body/Frame,Line A,853,13,9,1,3.0,1.524
2023-08-01,Commercial Bus,Body/Frame,Line B,891,12,9,9,3.0,1.347
2023-08-01,Commercial Bus,Body/Frame,Line C,978,15,2,0,3.0,1.534
2023-08-01,Commercial Bus,HVAC,Line A,796,9,4,4,1.0,1.131
2023-08-01,Commercial Bus,HVAC,Line B,809,12,3,6,2.0,1.483
2023-08-01,Commercial Bus,HVAC,Line C,899,12,8,6,1.0,1.335
2023-08-01,Commercial Bus,Suspension,Line A,950,15,9,5,3.0,1.579
2023-08-01,Commercial Bus,Suspension,Line B,880,14,3,7,2.0,1.591
2023-08-01,Commercial Bus,Suspension,Line C,953,17,4,8,2.0,1.784
2023-08-01,Heavy Hauler,Engine,Line A,880,30,25,6,3.0,3.409
2023-08-01,Heavy Hauler,Engine,Line B,859,27,16,16,3.0,3.143
2023-08-01,Heavy Hauler,Engine,Line C,885,22,11,6,2.0,2.486
2023-08-01,Heavy Hauler,Transmission,Line A,947,30,15,8,1.0,3.168
2023-08-01,Heavy Hauler,Transmission,Line B,748,28,4,6,3.0,3.743
2023-08-01,Heavy Hauler,Transmission,Line C,1006,37,16,20,2.0,3.678
2023-08-01,Heavy Hauler,Brakes,Line A,940,16,12,4,1.0,1.702
2023-08-01,Heavy Hauler,Brakes,Line B,830,18,8,8,2.0,2.169
2023-08-01,Heavy Hauler,Brakes,Line C,905,20,10,5,2.0,2.21
2023-08-01,Heavy Hauler,Electrical,Line A,899,27,19,13,5.0,3.003
2023-08-01,Heavy Hauler,Electrical,Line B,896,23,15,4,2.0,2.567
2023-08-01,Heavy Hauler,Electrical,Line C,804,21,10,7,3.0,2.612
2023-08-01,Heavy Hauler,Body/Frame,Line A,927,15,6,8,3.0,1.618
2023-08-01,Heavy Hauler,Body/Frame,Line B,705,11,6,5,3.0,1.56
2023-08-01,Heavy Hauler,Body/Frame,Line C,875,15,8,3,2.0,1.714
2023-08-01,Heavy Hauler,HVAC,Line A,851,11,1,2,2.0,1.293
2023-08-01,Heavy Hauler,HVAC,Line B,824,10,6,1,1.0,1.214
2023-08-01,Heavy Hauler,HVAC,Line C,818,11,10,5,1.0,1.345
2023-08-01,Heavy Hauler,Suspension,Line A,829,16,9,7,2.0,1.93
2023-08-01,Heavy Hauler,Suspension,Line B,855,17,12,3,2.0,1.988
2023-08-01,Heavy Hauler,Suspension,Line C,606,10,4,1,2.0,1.65
2023-09-01,Class 8 Truck,Engine,Line A,844,21,12,4,3.0,2.488
2023-09-01,Class 8 Truck,Engine,Line B,734,25,12,9,3.0,3.406
2023-09-01,Class 8 Truck,Engine,Line C,827,23,6,5,3.0,2.781
2023-09-01,Class 8 Truck,Transmission,Line A,795,26,12,5,3.0,3.27
2023-09-01,Class 8 Truck,Transmission,Line B,870,28,25,6,3.0,3.218
2023-09-01,Class 8 Truck,Transmission,Line C,888,27,12,2,3.0,3.041
2023-09-01,Class 8 Truck,Brakes,Line A,753,11,3,1,3.0,1.461
2023-09-01,Class 8 Truck,Brakes,Line B,904,15,7,0,2.0,1.659
2023-09-01,Class 8 Truck,Brakes,Line C,885,18,7,9,1.0,2.034
2023-09-01,Class 8 Truck,Electrical,Line A,737,18,16,7,2.0,2.442
2023-09-01,Class 8 Truck,Electrical,Line B,652,11,6,3,1.0,1.687
2023-09-01,Class 8 Truck,Electrical,Line C,855,19,14,7,3.0,2.222
2023-09-01,Class 8 Truck,Body/Frame,Line A,850,12,9,1,5.0,1.412
2023-09-01,Class 8 Truck,Body/Frame,Line B,883,14,9,9,3.0,1.586
2023-09-01,Class 8 Truck,Body/Frame,Line C,705,12,5,4,1.0,1.702
2023-09-01,Class 8 Truck,HVAC,Line A,897,10,5,2,4.0,1.115
2023-09-01,Class 8 Truck,HVAC,Line B,1028,12,6,3,3.0,1.167
2023-09-01,Class 8 Truck,HVAC,Line C,820,9,7,2,2.0,1.098
2023-09-01,Class 8 Truck,Suspension,Line A,707,13,12,6,3.0,1.839
